Date,Close
11/23/17,118.62
11/24/17,121.05
11/25/17,122.03
11/26/17,126.97
11/27/17,127.37
11/28/17,128.84
11/29/17,128.48
11/30/17,128.57
12/1/17,126.93
12/2/17,125.27
12/3/17,124.45
12/4/17,123.94
12/5/17,125.22
12/6/17,125.12
12/7/17,122.22
12/8/17,120.7
12/9/17,120.25
12/10/17,120.69
12/11/17,120.19
12/12/17,119.62
12/13/17,122.32
12/14/17,124.96
12/15/17,125.75
12/16/17,123.67
12/17/17,125.06
12/18/17,124.5
12/19/17,123.66
12/20/17,123.56
12/21/17,122.17
12/22/17,124.08
12/23/17,125.09
12/24/17,127.45
12/25/17,128.5
12/26/17,131.59
12/27/17,132.2
12/28/17,134.06
12/29/17,134.91
12/30/17,132.65
12/31/17,132.75
1/1/18,133.25
1/2/18,134.65
1/3/18,134.37
1/4/18,135.8
1/5/18,135.93
1/6/18,134.41
1/7/18,135.86
1/8/18,136.28
1/9/18,135.48
1/10/18,135.68
1/11/18,136.45
1/12/18,135.97
1/13/18,136.42
1/14/18,138.86
1/15/18,136.89
1/16/18,140.14
1/17/18,137.75
1/18/18,135.15
1/19/18,134.77
1/20/18,135.47
