Date,Close
10/26/17,93.44
10/27/17,94.54
10/28/17,95.2
10/29/17,94.89
10/30/17,94.96
10/31/17,94.84
11/1/17,94.95
11/2/17,96.25
11/3/17,96.35
11/4/17,96.74
11/5/17,97.73
11/6/17,97.49
11/7/17,98.71
11/8/17,98.36
11/9/17,96.94
11/10/17,97.06
11/11/17,96.71
11/12/17,94.8
11/13/17,95.83
11/14/17,93.86
11/15/17,94.77
11/16/17,95.6
11/17/17,95.64
11/18/17,96.73
11/19/17,95.58
11/20/17,96.2
11/21/17,96.97
11/22/17,97.94
11/23/17,98.52
11/24/17,99.99
11/25/17,102.2
11/26/17,99.88
11/27/17,99.39
11/28/17,99.55
11/29/17,99.12
11/30/17,98.69
12/1/17,98.11
12/2/17,98.99
12/3/17,97.93
12/4/17,97.85
12/5/17,98.34
12/6/17,98.26
12/7/17,97.45
12/8/17,97.59
12/9/17,98.48
12/10/17,98.37
12/11/17,99.03
12/12/17,98.22
12/13/17,98.42
12/14/17,99.66
12/15/17,99.85
12/16/17,98.64
12/17/17,99.06
12/18/17,98.28
12/19/17,98.17
12/20/17,98.32
12/21/17,97.21
12/22/17,97.13
12/23/17,97.53
12/24/17,97.82
12/25/17,96.94
12/26/17,97.19
12/27/17,98.11
12/28/17,98.83
12/29/17,99.23
12/30/17,98.69
12/31/17,99.6
1/1/18,100.8
1/2/18,101.56
1/3/18,102.43
1/4/18,102.93
1/5/18,103.16
1/6/18,103.18
1/7/18,102.37
1/8/18,103.07
1/9/18,103.53
1/10/18,103.52
1/11/18,101.53
1/12/18,101.56
1/13/18,102.84
1/14/18,101.36
1/15/18,101.15
1/16/18,102.08
1/17/18,102.46
1/18/18,101.3
1/19/18,100.3
1/20/18,99.54
